20120901 2440642.600000 -0.402379 1.869498 334.783389
20120831 2440642.600000 -0.400864 1.921615 341.358258
20120830 2440642.600000 -0.396058 2.086892 362.208527
20120829 2440642.600000 -0.394968 2.124370 366.936580
20120828 2440642.600000 -0.394788 2.130558 367.717211
20120827 2440642.600000 -0.394710 2.133237 368.055146
20120826 2440642.600000 -0.397359 2.042159 356.565346
20120825 2440642.600000 -0.398029 2.019095 353.655723
20120824 2190865.970000 -0.388024 2.363205 397.066440
20120823 2190865.970000 -0.392363 2.213988 378.242176
20120822 2190865.970000 -0.394906 2.126499 367.205043
20120821 2190865.970000 -0.393967 2.158796 371.279499
20120820 2190865.970000 -0.392362 2.213997 378.243306
20120819 2190865.970000 -0.410584 1.587324 299.186143
20120818 2190865.970000 -0.379260 2.664604 435.089170
20120817 2190865.970000 -0.379489 2.656726 434.095309
20120816 2190865.970000 -0.362860 3.228610 506.240616
20120815 2190865.970000 -0.365030 3.154006 496.829049
20120814 2190865.970000 -0.374227 2.837685 456.924006
20120813 2190865.970000 -0.375551 2.792174 451.182573
20120812 2190865.970000 -0.379139 2.668779 435.615841
20120811 2036671.080000 -0.372565 2.894870 464.138118
20120810 2036671.080000 -0.373720 2.855120 459.123444
20120809 2036671.080000 -0.376756 2.750706 445.951167
20120808 2036671.080000 -0.376811 2.748844 445.716288
20120807 2036671.080000 -0.376393 2.763193 447.526479
20120806 2036671.080000 -0.378679 2.684600 437.611735
20120805 2036671.080000 -0.378540 2.689354 438.211488
20120804 2036671.080000 -0.377476 2.725949 442.828082
20120803 2036671.080000 -0.377607 2.721462 442.261942
20120802 2036671.080000 -0.381714 2.580218 424.443508
20120801 2036671.080000 -0.390858 2.265726 384.769146
20120731 2036671.080000 -0.392728 2.201428 376.657709
20120730 2036671.080000 -0.395080 2.120534 366.452607
20120729 1866391.300000 -0.391281 2.251168 382.932612
20120728 1866391.300000 -0.389470 2.313461 390.791119
20120727 1866391.300000 -0.389349 2.317630 391.316993
