Each row contains some info about the single block at height blockNumber:
- Time when the block was created (UTC)
- Decimal target
- Difficulty
- The average number of hashes it takes to solve a block at this difficulty

Each row also contains stats that apply to the set of blocks between blockNumber and the previous blockNumber:
- Average interval between blocks.
- Average target over these blocks. This is only different from the block target when
a retarget occurred in this section. (I'm not totally sure I'm doing this correctly.)
- The estimated number of network-wide hashes per second during
this time, calculated from the average interval and average target.

blockNumber,time,target,avgTargetSinceLast,difficulty,hashesToWin,avgIntervalSinceLast,netHashPerSecond
START DATA
81270,1285146822,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,370,10654359916
81288,1285156130,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,504,7821653113
81306,1285165013,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,491,8028743725
81324,1285174856,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,545,7233235172
81342,1285184359,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,497,7931817241
81360,1285194903,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,554,7115727741
81378,1285203665,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,501,7868489359
81396,1285211241,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,413,9545068205
81414,1285219789,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,468,8423318737
81432,1285224589,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,267,14764468797
81450,1285231227,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,345,11426414982
81468,1285235889,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,271,14546543059
81486,1285242788,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,373,10568668013
81504,1285248722,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,321,12280726383
81522,1285257889,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,507,7775371142
81540,1285264573,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,370,10654359916
81558,1285271465,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,399,9879982879
81576,1285277776,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,370,10654359916
81594,1285281575,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,214,18421089574
81612,1285291430,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,572,6891806239
81630,1285298835,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,435,9062329124
81648,1285305181,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,347,11360556683
81666,1285312068,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,395,9980033339
81684,1285317454,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,312,12634978105
81702,1285326028,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,503,7837203119
81720,1285332397,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,326,12092371684
81738,1285336692,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,245,16090257832
81756,1285341363,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,239,16494197359
81774,1285345471,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,235,16774949655
81792,1285353178,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,416,9476233579
81810,1285362579,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,532,7409987159
81828,1285369074,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,327,12055391954
81846,1285378678,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,546,7219987489
81864,1285383852,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,272,14493063121
81882,1285391569,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,432,9125261965
81900,1285396087,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,241,16357316054
81918,1285405394,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,512,7699439783
81936,1285415794,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,545,7233235172
81954,1285425086,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,529,7452009771
81972,1285431548,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,374,10540409542
81990,1285437430,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,312,12634978105
82008,1285442948,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,316,12475041674
82026,1285452960,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,586,6727155578
82044,1285460373,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,404,9757705863
82062,1285467071,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,354,11135912906
82080,1285475675,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,505,7806164691
82098,1285482728,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,393,10030822313
82116,1285493033,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,601,6559256520
82134,1285500234,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,392,10056411145
82152,1285508485,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,483,8161724987
82170,1285516577,29373101246077110899697012205905070265841442578602225419818106880,29373101246077110899697012205905070265841442578602225419818106880,917.83,3942113169026,437,9020853933
